provider_name,country_name,foreign_university_name,foreign_city_name,foreign_course_code,course_name,instruction_language_name,department_name,umd_course_name,course_code,comments,combo_cats,combo_cat_ids,review_faculty,approval_date,syllabus_relative_path,id,s_id,is_active
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"LANG 1001","Intro to Teaching English as a Second Language",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",2XXX,,,,,2012-04-30,,65273,51717,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SOCG 1030","Applying Sociology",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65274,51718,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SOCP 2100","Protection of Vulnerable Adults",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",2XXX,,,,,2013-04-30,,65275,51719,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 2002","Sociology of Sport",,FORS,"General Elective Credit",3XXX,,,,,2014-04-30,,65276,51720,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 3021","Global and Olympic Sport",,FORS,"General Elective Credit",3XXX,,,,,2013-04-30,,65277,51721,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT3021,"Global and Olympic Sport",,FORS,"General Elective Credit",3XXX,,,,,2013-04-30,,65278,51722,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"LANG 1002","Improving English Usage and Style in Academic Writing",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2014-04-30,,65279,51723,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 1111","Introduction to Geology",,GEOG,"Geog Major/Minor Elective Credit",1XXX,,,,,2014-04-30,,65280,51724,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 2123","Natural Hazards ",,GEOG,"Natural Hazards",3422,,,,,2014-04-30,,65281,51725,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 3013","River Conservation and Management",,GEOG,"Geog Major/Minor Elective Credit",3XXX,,,,,2014-04-30,,65282,51726,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 2122","River Monitoring and Assessment",,GEOG,"Geog Major/Minor Elective Credit",3XXX,,,,,2014-04-30,,65283,51727,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 2134","Architecture and the Built Heritage",,GEOG,"Geog Major/Minor Elective Credit",3XXX,,,,,2014-04-30,,65284,51728,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 1022","The Country and The City",,GEOG,"Geog Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,65285,51729,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 1112","Introduction to River Science",,GEOG,"Geog Major/Minor Elective Credit",1XXX,,,,,2014-04-30,,65286,51730,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 1120 ","People and Place ",,GEOG,"Human Geography and Geography of Cultural Diversity ",1120/2305,,,,,2013-04-30,,65287,51731,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ENVS & GEOG 2006 & 2018","Soils and the Environment",,GEOG,"The Geography of Soils",4451,,,,,2012-04-30,,65288,51732,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 2021","Urban Geography",,GEOG,"Urban Geography",3334,,,,,2013-04-30,,65289,51733,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"GEOG 2005 ","Geographical Information Systems",,GIS,"Geographic Information Science I",3563,,,,,2013-04-30,,65290,51734,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 1104","Idealogy and Conflict in Europe Since 1789",,HIST,"Europe in the Modern Age, Europe in Crises in the 20th Century (counts for both)","1208 & 3243",,,,,2014-04-30,,65291,51735,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ARCH 2022","Historians and Heritage",,HIST,"History major/minor elective credit",1XXX,,,,,2014-04-30,,65292,51736,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 1106","Twentieth Century Britain: Conflict, Stability and Change",,HIST,"Europe in Crises in the 20th Century",3243,,,,,2014-04-30,,65293,51737,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2009","Religion and Society in England, c 1558-1660",,HIST,"Europe in the Age of Renaissance and Reformation",3939,,,,,2014-04-30,,65294,51738,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2013","Sex and Society in England, c 1600-1900",,HIST,"History major/minor elective credit",1XXX,,,,,2014-04-30,,65295,51739,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2013","Sex and Society in England, c 1600-1900",,HIST,"Pre-modern Europe major elective",3XXX,,,,,2013-04-30,,65295,51746,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 3021","Fantasy, Desire, and Sexuality, 1939-1989",,HIST,"History major/minor elective credit",1XXX,,,,,2014-04-30,,65296,51740,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2014","Politics and Society in Twientieth-Century Russia",,HIST,"Russia in the 20th Century",2365,,,,,2014-04-30,,65297,51741,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 1004","Democracy and Totalitarianism in 20th Century Europe",,HIST,"Hist Major/Minor Elective Credit (Western Heritage Track) ",2XXX,,,,,2010-04-30,,65298,51742,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 1010","Early Modern England",,HIST,"Hist Major/Minor Elective Credit (Western Heritage Track) ",2XXX,,,,,2010-04-30,,65299,51743,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2015","(RE)-Presenting the Past: History in Film",,HIST,"Hist Major/Minor Elective Credit (Western Heritage Track) ",3XXX,,,,,2010-04-30,,65300,51744,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"HIST 2011","Women's Experience: Britain, 1850-1976",,HIST,"Hist Major/Minor Europe Requirement",2XXX,,,,,2013-04-30,,65301,51745,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT2006,"Contemporary Investigations in Sport and Exercise Science",,HPER,"Base exercise science Health-Fitness core",3XXX,,,,,2013-04-30,,65302,51747,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT2009,"Performance Analysis ",,HPER,"Base exercise science Health-Fitness core",3XXX,,,,,2013-04-30,,65303,51748,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT2019,"Non-Invasion Sports",,HPER,"Base exercise science Health-Fitness core",3XXX,,,,,2013-04-30,,65304,51749,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT2028,"Performance Analysis (Disability Sport)",,HPER,"Base exercise science Health-Fitness core",3XXX,,,,,2013-04-30,,65305,51750,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 3025","Social Psychology in Sport & Exercise",,HPER,"Coaching Minor Elective Credit",3XXX,,,,,2013-04-30,,65306,51751,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 1028","Sport Management Foundation and the Sport Experience",,HPER,"Exercise Science/Health Fitness track elective credit",3XXX,,,,,2013-04-30,,65307,51752,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 2020","Motor Skill Progression",,HPER,"Health and Fitness or Sport and Exercise Science Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,65308,51753,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"SPRT 2020","Motor Skill Progression",,HPER,"Health, Fitness/Sport & Service Scenario Concentration",3XXX,,,,,2013-04-30,,65308,51754,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,SPRT2004,"The Psychology of Sport and Exercise",,HPER,"Sport Psychology",CC3160,,,,,2013-04-30,,65309,51755,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2092","Human Resources: Context and Practice",,HRM,"Human Resource Management Major Elective Credit",3XXX,,,,,2011-04-30,,65310,51756,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1003","Introduction to Broadcast Journalism",,JOUR,"Digital Storytelling",3401,,,,,2011-04-30,,65311,51757,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1007","Internet Journalism",,JOUR,"Editing 1",2101,,,,,2013-04-30,,65312,51758,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2006","Reporting Politics",,JOUR,"Jour Minor Elective Credit",3XXX,,,,,2011-04-30,,65313,51759,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1008","Introduction to Photojournalism",,JOUR,"News Photography",2300,,,,,2013-04-30,,65314,51760,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2001","Practical Journalism Skills",,JOUR,"Reporting and Writing 1 ",2001,,,,,2013-04-30,,65315,51761,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1009","Practical Journalism Skills",,JOUR,"Reporting and Writing 1 & Major/Minor elective credits","2001 & 2XXX","8 credit total course over 2 semesters-4 for class and 4 for electives",,,,2013-04-30,,65316,51762,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1000","Introduction to Journalism",,JOUR,"Reporting and Writing I",2001,,,,,2011-04-30,,65317,51763,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2008","Journalism Project",,JOUR,"Reporting and Writing II",3001,,,,,2011-04-30,,65318,51764,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1005","Introduction to Feature Writing",,JOUR,"Reporting and Writing I",2001,,,,,2014-04-30,,65319,51765,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2010","Digital Reporting Techniques",,JOUR,"Digital Storytelling",3401,,,,,2014-04-30,,65320,51766,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2009","Intermediate Feature Writing",,JOUR,"Specialized Reporting and Writing",4001,,,,,2014-04-30,,65321,51767,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 1006","Introduction to Digital Techniques",,JOUR,"Jour Minor Elective Credit",2XXX,,,,,2014-04-30,,65322,51768,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 3006","Broadcast Research Skills",,JOUR,"Jour Minor Elective Credit",4XXX,,,,,2014-04-30,,65323,51769,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"JOUR 2005","Sports Journalism",,JOUR,"Jour Minor Elective Credit",2XXX,,,,,2014-04-30,,65324,51770,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 2009","Researching Language Variation",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65325,51771,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 1006","Introduction to Sociolinguistics",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65326,51772,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 3004","World Englishes",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65327,51773,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 3010","Language, Style, and Identity",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65328,51774,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 2008","The English Language in the 21st Century",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65329,51775,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 2008",Multilingualism,,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65330,51776,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 1005","Name Studies",,LING,"Linguistics Major/Minor elective credit",2XXX,,,,,2014-04-30,,65331,51777,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"ELAN 2002","Language and Power",,LING,"Ling Minor Elective Credit",2XXX,,,,,2010-04-30,,65332,51778,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,COME2311,"Systems Analysis",,FMIS,"Systems Analysis and Design",3222,,,,,2014-04-30,,65333,51779,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,BUSM3011,"Coaching and Mentoring",,MGTS,"Developing Management Skills",4441,,,,,2014-04-30,,65334,51780,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2012","Leadership in Action",,MGTS,"Developing Management Skills",4495,,,,,2012-04-30,,65335,51781,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2919","Managing HR and Performance",,MGTS,"Human Resource Management major/minor elective",4XXX,,,,,2014-04-30,,65336,51782,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2039","Business Sustainability",,MGTS,"Sustainable Management",4463,,,,,2014-04-30,,65337,51783,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 3003","Enchanging Organisations and Employability",,MGTS,"Managing Change",4421,,,,,2014-04-30,,65338,51784,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 3082","Entre and Intrapreneurship",,MGTS,"Management of Innovation and Technology",4473,,,,,2014-04-30,,65339,51785,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2819","Entrepreneurship and Small Business Management",,MGTS,Entrepreneurship,4472,,,,,2014-04-30,,65340,51786,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2081","Creative Problem Solving",,MGTS,"Organizational management Major elective credit",4XXX,,,,,2014-04-30,,65341,51787,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2091","Managing People and Performance",,MGTS,"Human Resource Management Major/Minor Group B3 Elective  Credit",3XXX,,,,,2012-04-30,,65342,51788,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 3004","Global Business Strategy",,MGTS,"International Management",4474,,,,,2014-04-30,,65343,51789,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2082","Small Organisation Development",,MGTS,"Introduction to Entrepreneurship",4472,,,,,2012-04-30,,65344,51790,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 2011","Leadership Principles and Practices",,MGTS,Leadership,4431,,,,,2012-04-30,,65345,51791,1
"UMD - University of Minnesota Duluth",England,"University of Worcester",Worcester,"BUSM 1003","Introduction to Sustainable Business",,MGTS,"Org. Mgmt Major/Minor Group A Elective Credit",4999,,,,,2012-04-30,,65346,51792,1
